ID,WIKI_PAGE,Cause_of_Death,Death_Summary
40dd7a4d3c20385042a4d5becf5cdeb6,Suharto,The cause of death was a sepsis infection.,"After resigning from the presidency, Suharto faced health issues which hindered attempts to prosecute him. Lawyers argued that his declining health made him unfit for trial, and there was little support within Indonesia for prosecuting him. In 2006, a team of doctors evaluated Suharto's health, with doubts expressed about his ability to stand trial due to permanent cerebral defects. In 2008, Suharto's health worsened, leading to his death. Indonesian President Susilo Bambang Yudhoyono declared him as one of Indonesia's ""best sons"" and a state military funeral was held with full honours. A week of official mourning was declared, during which all flags were flown at half-mast."
ea1940856bc1ba6e45f1a1853388cdfb,Frederick_Hanley_Seares,No relevant section found,No relevant section found
144cd2ed767517deea0f367ba51ecd5d,Edith_Nourse_Rogers,The cause of death is unknown.,Edith Nourse Rogers was a congresswoman who died in 1960. She was honored with the Distinguished Service Medal of the American Legion and has a veterans hospital named after her. There is also a museum and middle school named after her. She was inducted into the National Women's Hall of Fame and had a day declared in her honor by the governor.
b873ebe665a06ce6d56686b1ad55aa40,John_C._Stennis,The cause of death is not mentioned in the text provided.,"In 1982, John C. Stennis easily won his last election against Republican Haley Barbour. He chose not to run for re-election in 1988 and retired in 1989. Stennis then became a teacher at Mississippi State University until his death in 1995 at the age of 93 in Jackson, Mississippi. One of his former student aides, David Dallas, wrote and performed a play about his time with the senator. At the time of his retirement, Stennis had served in the Senate for 41 years and 2 months, a record that has since been surpassed by several others. Stennis is buried at Pinecrest Cemetery in Kemper County."
1e9526c2bf0fd95b449033cd4c27861b,Chalino_Sanchez,No relevant section found,No relevant section found
de8bee3b8d0980687a883b964d2ffaf1,William_Spoelhof,No relevant section found,No relevant section found
6a1ba9df2fd2f88b3528679dc36c99a3,"Meldrim_Thomson,_Jr.",No relevant section found,No relevant section found
09e54b855ea5739f223beffd482cfd6d,Lillian_Vernon,No relevant section found,No relevant section found
5aaae53e7de07562f2bfd640f4e5b0fc,Edward_Titchener,No relevant section found,No relevant section found
af7d38ededb927ccefafa9f914229f01,Barry_Sullivan,No relevant section found,No relevant section found
ffd23867f3623aa850ec0c82a7d2b335,Lionel_Pincus,No relevant section found,No relevant section found
334a04b01d4e9a17bdd950c21e05000a,Paul_Shanley,Heart failure,"The text states that Paul Shanley was released on parole from Old Colony Correctional Center in Bridgewater, Massachusetts on July 28, 2017, after serving 12 years in prison. It also mentions that he was required to be on supervised probation until 2027. Additionally, it states that Shanley passed away from heart failure in Ware, Massachusetts on October 28, 2020, at the age of 89."
2e779c9d88a46e978d8205e51592488d,Jimmie_Rodgers,hemorrhage,"In the last years of his life, country music singer Jimmie Rodgers suffered from worsening health conditions. He had to reduce his appearances and started camping in a tent for better air circulation. Some of his concerts had to be cut short or cancelled. He continued recording sessions until 1932, when he traveled to Camden to record at RCA Victor's studios. Despite his declining health, he managed to produce ten songs with regular rest between takes. His producer, Ralph Peer, arranged for more recording sessions to create a backlog for the Rodgers catalog. After a collapse during a show, Rodgers took a break from performing and arranged a new recording session in New York City. However, during the sessions, his health deteriorated even further, and he eventually fell into a coma and died from a hemorrhage. His body was transported back to his hometown of Meridian, where he was buried. Despite his declining health, Rodgers had a significant impact on RCA Victor's sales, and at the time of his death, his recordings accounted for 10% of the label's total sales."
7265105ec71fc2bd6ee9c0fb204b10d3,Frank_Pastore,Pneumonia and complications.,"On November 19, 2012, Pastor Frank Pastore discussed how his faith influenced his perspective on death during his radio show. However, on the same day, he was involved in a serious accident on the Foothill (210) Freeway in California. He was critically injured when a woman collided with his motorcycle, resulting in severe head injuries. Pastore was hospitalized in critical condition. Tragically, less than a month later, on December 17, 2012, he passed away due to pneumonia and complications from his injuries. He leaves behind his wife, Gina, his children Frank Jr. and Christina, and one grandchild."
cc264289577ae44cb81baa4190811524,Sir_Isaac_Pitman,No relevant section found,No relevant section found
0cd1d69725eaa3db0bb2190b2e7b4c7c,Marjorie_Reynolds,congestive heart disease,"The person mentioned in the text suffered from congestive heart disease and passed away at the age of 79 while walking her dog in Manhattan Beach, California, on February 1, 1997."
43c22638d4cae949e04eb2786b1c6fb9,Ludwig_Tieck,No relevant section found,No relevant section found
882de36893f9fdf7d630f77399d12367,Alois_Senefelder,No relevant section found,No relevant section found
d2b84fad271e99abd36456ae1e7d5fb9,David_Graham_Phillips,Shot,"David Graham Phillips, an American author, was shot and killed in January 1911 outside the Princeton Club in New York City. The shooter, Fitzhugh Coyle Goldsborough, was a musician who believed that Phillips had insulted his family in his novel, The Fashionable Adventures of Joshua Craig. Phillips died in the hospital the next day. After his death, his sister Carolyn organized his final manuscript, which was published posthumously as Susan Lenox: Her Fall and Rise. The book was later adapted into a film called Susan Lenox (1931), starring Greta Garbo and Clark Gable. David Graham Phillips is buried in Kensico Cemetery in Valhalla, New York."
2775e38e0a9f17b31b21906c3f0befe5,Stanley_R._Resor,No relevant section found,No relevant section found
377f85065557bbe0ecefd406f97b3d28,Alejandro_Rey,lung cancer,"Rey, who was 57 years old, passed away on May 21, 1987, due to lung cancer. He died at Cedars-Sinai Medical Center and was buried at Holy Cross Cemetery in Culver City, California."
c2cd87939c8b5a2ba08972c8fc821d20,Leon_Uris,kidney failure,"Leon Uris passed away in 2003 at the age of 78 due to kidney failure at his home in Shelter Island, Long Island. His papers are located at the Harry Ransom Center at the University of Texas in Austin, where a literary biography about him was published. The collection includes all of Uris's novels, except for ""The Haj"" and ""Mitla Pass,"" and also contains manuscripts for the screenplay ""Gunfight at the O.K. Corral."" He is survived by his five children and two grandchildren."
ec61ce7b1c99a5f45c6dba53e41adcde,Bill_Robinson,The cause of death is heart failure.,"The text provides information about the marriages and personal life of Bill Robinson, an influential African American performer in the early 20th century. He had three marriages, with Lena Chase from 1907 to 1922, Fannie S. Clay from shortly after his divorce from Chase until 1943, and Elaine Plaines from 1944 until his death in 1949. Robinson did not have any children from these marriages. Despite his success and being the highest-paid black performer of his time, he died penniless from heart failure. His funeral was arranged and paid for by his friend Ed Sullivan, and thousands of people paid their respects at his repose in Harlem. The service was conducted by Reverend Adam Clayton Powell Sr. and the eulogy was given by New York Mayor William O'Dwyer. Robinson is buried at the Cemetery of the Evergreens in Brooklyn, New York."
fa75dd60dcb9d99dd36a9f385e4031f9,Sigrid_Valdis,Lung cancer,"Valdis, who was twice widowed, passed away on October 14, 2007, at the age of 72 in Anaheim, California due to lung cancer. She was survived by her two daughters, Melissa Smith and Ana Sarmiento, and her son, Scott. Valdis also had three stepchildren, Karen, Deborah, and Robert David Crane, from her late husband's previous marriage to Anne Terzian."
b1b10c17a07eeb8b40d83d57448b1281,Lester_Patrick,No relevant section found,No relevant section found
da87d97ee6f2f9e572fc0bc6ed6cb42d,William_H._Stein,No relevant section found,No relevant section found
265a64a5601d6e27d5dd9453407451e1,Jack_Valenti,complications of stroke,"Jack Valenti, former president of the MPAA, died at the age of 85 from complications of a stroke at his home in Washington on April 26, 2007. He is buried at Arlington National Cemetery and his memoirs were published a few weeks after his death. The National Italian American Foundation launched the NIAF Jack Valenti Institute in his memory, which supports Italian-American film students. Director Martin Scorsese launched the institute at a gala event."
da2cef69cfee698e111c8bb69091086f,Edmund_Spenser,No relevant section found,No relevant section found
b144cc0d47fa27fbdd3e1245ed2f676b,Philip_F._Thomas,No relevant section found,No relevant section found
781e7f91ee16215d8158295006dfaed5,Philippe_Pétain,The cause of death for Pétain was not mentioned in the given information.,"Pétain died at the age of 95 in a private home on the Île d'Yeu on July 23, 1951. He was buried in a local cemetery on the island, but there were calls to move his remains to the prepared grave at Verdun. In 1973, his coffin was stolen by extremists who demanded it be re-interred among the war dead of the Battle of Verdun. The coffin was recovered, and it was reburied with a presidential wreath on the Île d'Yeu. There is a small museum on the island called the Historical Museum of the Île d’Yeu, which glorifies Pétain and displays personal items such as his deathbed, clothes, and cane. The museum is rarely open to avoid controversy."
a2a82eaf4422acf3d6e6428d7a161c8c,Friedrich_Georg_Wilhelm_Struve,No relevant section found,No relevant section found
b699d70f935de2478408f90065d39066,Margaret_Sullavan,Accidental overdose,"On January 1, 1960, actress Margaret Sullavan was found unconscious in a hotel room in New Haven, Connecticut. She was rushed to the hospital but was pronounced dead upon arrival. Her death was initially attributed to a possible accidental or deliberate overdose of barbiturates. However, the county coroner ultimately ruled her death as an accidental overdose. Sullavan was buried in Virginia and has a star on the Hollywood Walk of Fame. She was posthumously inducted into the American Theater Hall of Fame. Sullavan's friend, Louise Brooks, believed that her life could only be understood through her love for Leland Hayward, even after their divorce."
e2c67cca276a3a47d57683bc8e6f67c7,Maxwell_D._Taylor,No relevant section found,No relevant section found
9e492545b0b0bfb193560c9c0e406588,Pope_Urban_VIII,The cause of death: Unknown,"Urban VIII died on July 29, 1644, and it is believed that the stress and disappointment from the Wars of Castro contributed to his death. The expensive war had made Urban VIII highly unpopular among his subjects in Rome. After his death, a crowd destroyed a bust of Urban VIII that was displayed on the Capitoline Hill, but a quick-thinking priest managed to save a sculpture of the late pope that belonged to the Jesuits. The papal conclave that followed did not elect Cardinal Giulio Cesare Sacchetti, who had close ties to the Barberini family, but instead chose Cardinal Giovanni Battista Pamphili, who became Pope Innocent X."
a49e9d924807dd5c2eaf0ba179ea0256,Ambrose_Philips,No relevant section found,No relevant section found
8d91ac05be992e253f80a9cbc024bfe7,Satyajit_Ray,No relevant section found,No relevant section found
d8bcb13f8dc81c7ff6b0042ac8ec810e,"Johann_Strauss,_Sr.",No relevant section found,No relevant section found
c282f63765a791556de736b41244ff11,John_Peel,Heart attack,"John Peel, a popular British radio DJ, passed away on October 25, 2004, while on a working holiday in Cusco, Peru. Following the announcement of his death, tributes began pouring in from fans and supporters. BBC Radio 1 dedicated a day of broadcasts to pay homage to Peel. The media referred to the day as ""the day the music died,"" quoting Don McLean's song ""American Pie."" Peel had often joked about his own death and even expressed his preferences for his funeral arrangements. His funeral took place in Bury St Edmunds on November 12, 2004, with over 1,000 people in attendance, including many artists he had championed. Eulogies were given by his brother and DJ Paul Gambaccini, and his favorite song, ""Teenage Kicks"" by The Undertones, played as his coffin was carried out. Peel's grave features a headstone with the lyrics from ""Teenage Kicks"" and the emblem of his favorite football team, Liverpool FC. He was buried in the graveyard of St Andrew's Church in Great Finborough."
b63fcf1a422a81123f91246d9d99e5e3,Irwin_Rose,No relevant section found,No relevant section found
dd4d956e95c3e04edac89a2726f767fa,Christopher_Sholes,No relevant section found,No relevant section found
68fc065a72ff8ce1473a38a97f23bc30,Jacques_Plante,Stomach cancer,"Jacques Plante retired from hockey in 1975 after his son's death and moved to Switzerland with his second wife. He remained active in the hockey scene as an analyst, adviser, and trainer. He was inducted into the Hockey Hall of Fame in 1978. Plante was diagnosed with terminal stomach cancer in 1985 and died in February 1986. He was buried in Switzerland, and at his funeral, his coffin passed under an arch of hockey sticks held by young players from Quebec."
7fdace08efa9fcf1bda4663998589c2a,Miguel_de_Unamuno,Inhalation of gases,"On December 31, 1936, the Spanish writer and philosopher Miguel de Unamuno died while under house arrest in Salamanca. It is believed that he inhaled gases from a brazier during a one-hour interview with a visitor. A theory presented in a 2020 book by Colette Rabaté and Jean-Claude Rabaté suggests that Unamuno may have been murdered by Bartolomé Aragón, the last person to visit him. The theory is based on Aragón falsely claiming to have been a former student of Unamuno, as well as his fascist beliefs and previous collaboration with Nationalist propaganda. However, the authors of the book did not defend this theory since there is no new evidence to support it. Nevertheless, it is known that Aragón and Unamuno had a previous intellectual relationship. Other suspicious details include the lack of an autopsy, despite the cause of death being determined as a sudden intracranial bleeding, the maid hearing two screams from Unamuno during Aragón's visit, and discrepancies in the reported time of death."
c490050777e372009ecf234c7c9927a7,Thomas_H._Pigford,Parkinson's disease,"In 2001, Pigford was diagnosed with Parkinson's disease. He received treatment for the disease for a period of nine years. Tragically, he passed away on February 27, 2010, at his residence in Oakland, California due to complications related to Parkinson's disease."
b7ea514ed3a429e71f9828d3e0d2fd1b,Ben_Powers,liver cancer,"The individual named Powers passed away on April 6, 2015, at the age of 64 due to liver cancer. Following their death, they were cremated."
253b95ec9581186610eb06ee3e7b1054,Louis_Comfort_Tiffany,The cause of death is not provided in the given information,"Tiffany, who is the great-grandfather of investor George Gilder, died on January 17, 1933. He was buried in Green-Wood Cemetery in Brooklyn, New York City."
d29c1b840a6e50db505942b4f6425356,Joachim_von_Ribbentrop,No relevant section found,No relevant section found
03f1174b5e0f0f5781405ea0a90d0ee0,Sinclair_Ross,No relevant section found,No relevant section found
a99dee6332f77d3e817cf9f87edca8bd,Suzanne_Pleshette,lung cancer,"In August 2006, Suzanne Pleshette's agent announced that she was being treated for lung cancer. The cancer was found during a routine X-ray and was said to be caught early. Pleshette was receiving chemotherapy as an outpatient and was in good spirits. However, she later developed a pulmonary infection and pneumonia, which led to an extended hospital stay. In September 2007, she attended a cast reunion for The Bob Newhart Show in a wheelchair, but insisted she was cancer-free. During an interview at the time, Pleshette revealed that part of one of her lungs had been removed as part of her cancer treatment. Pleshette died in January 2008 at the age of 70, and she was buried next to her third husband, Tom Poston. She received a star on the Hollywood Walk of Fame for Television after her death, which was unveiled with speeches from Bob Newhart, Arte Johnson, and Marcia Wallace."
95f12511ebb42db3c6b9e999c3453fd1,Tose_Proeski,No relevant section found,No relevant section found
b3722fd9ba080292da78939b8d98df61,Jaroslav_Seifert,No relevant section found,No relevant section found
8c00abe95142751cd22e2c34d69949bd,Chandrasekhara_Venkata_Raman,No relevant section found,No relevant section found
d001f739c95d8826ef8ec9984ebc3924,Thomas_Paine,The cause of death is not mentioned in the provided text.,"Thomas Paine, an influential political philosopher, died on June 8, 1809, at the age of 72 in Greenwich Village, New York City. His body was initially buried under a walnut tree on his farm in New Rochelle, but in 1819 his bones were dug up by William Cobbett, an English journalist, with the intention of reburial in England. However, this never happened, and the fate of Paine's remains remains unknown. At the time of Paine's death, he received a mixed obituary in American newspapers, and only six mourners attended his funeral. A hostile biography by James Cheetham was published after his death."
d328ddebd85fc23cb89df97e8053d359,Henrietta_Anne_Stuart,No relevant section found,No relevant section found
25a85557dcfc116ada062693f82e4b8f,Norbert_T._Tiemann,No relevant section found,No relevant section found
3e90a0d340c74b769357e7eb414e04e6,Henry_S._Reuss,No relevant section found,No relevant section found
d88afb381bd3eead3965195da3797c16,Jack_Starrett,kidney failure,"The text states that Starrett died in Sherman Oaks, California at the age of 52 from kidney failure. He was married to Valerie Starrett at the time of his death and had a daughter named Jennifer Starrett, who is also an actress."
b634be0ce11374861e28b630f2c26226,Joe_Smith,No relevant section found,No relevant section found
175a154c639e1902dd243bb64bae463c,Tecumseh,"Tecumseh's cause of death was being killed in the Battle of the Thames on October 5, 1813.","Tecumseh hopes for further offensives against the Americans but after their naval victory, Procter decides to retreat from Amherstburg. Tecumseh pleads with Procter to stay and fight, but Procter insists on retreating to Chatham. Tecumseh reluctantly agrees and leads a rearguard action at Chatham before discovering that Procter had retreated further upriver. Many of Tecumseh's allies desert during the retreat, leaving him with only 500 warriors. Tecumseh and Procter, outnumbered, face the Americans at the Battle of the Thames. Tecumseh is killed in the fighting, and his body is stripped and scalped by American soldiers. The location of his remains is unknown. The collapse of Tecumseh's confederacy leads to the end of fighting for his followers. The British attempt to honor promises made to Tecumseh by insisting on the creation of a Native American barrier state, but the Americans refuse. The Treaty of Ghent calls for Native American lands to be restored, but the US government forces Shawnees in Ohio to sign removal treaties."
6b307fcf5189e3dac16058a96630067e,Carl_von_Clausewitz,No relevant section found,No relevant section found
f174266c1af62499a4585e34b33f79f5,Malcolm_Sargent,No relevant section found,No relevant section found
2e1c606aea9690e7eb744a4d9864307e,Jef_Raskin,No relevant section found,No relevant section found
733d2ce40aece9f42ec63a3c0644f59a,"Hugh_D._Scott,_Jr.",No relevant section found,No relevant section found
1b199c27916f88297500d9c855765b66,Mary_Pickford,cerebral hemorrhage,"After retiring from acting, Mary Pickford struggled with alcoholism. Her family also suffered from alcohol-related deaths, which further added to her depression. She became a recluse, only allowing visits from a few select individuals. In 1955, she published her memoirs and had previously published essays and a novel. Towards the end of her life, Pickford made arrangements to acquire Canadian citizenship and she died from complications of a cerebral hemorrhage in 1979. She was buried in Glendale, California."
34a58b4a43046338f34111f417f0f179,Toni_Sailer,laryngeal cancer,"In January 2008, it was revealed that Sailer had been diagnosed with laryngeal cancer and had been receiving chemotherapy. He passed away from cancer at the age of 73 in 2009 and was laid to rest in Kitzbühel. The funeral services were held near the Hahnenkamm finish line."
2e43bdaafcab24603d29404d6f3f6f74,Boss_Tweed,No relevant section found,No relevant section found
185b52d1883cb170bb3c4891507a124b,Mike_Reid,No relevant section found,No relevant section found
584bed399a13884991491a9a952af18a,Bill_Rowling,Cancer,"After retiring from politics, Rowling served as Ambassador to the United States from 1985 to 1988. He played a key role in explaining New Zealand's policies regarding nuclear weapons and ANZUS to the American public. Rowling later became the president of the New Zealand Institute of International Affairs. However, he became frustrated with the economic platform of the Labour Party and allowed his party membership to lapse. He expressed disappointment with both Labour and National governments and felt that the Labour government's disintegration and Lange's resignation as Prime Minister were mistakes. Rowling also supported Helen Clark as the new leader of the Labour Party. After leaving politics, he became involved in community organizations and played a significant role in the establishment of the Museum of New Zealand. Rowling's involvement with the museum continued until his resignation in 1995 due to health reasons. He passed away later that same month from cancer."
a5d2317efdec65b2002ac32e5613d25a,Henri_Poincaré,embolism,"In 1912, Poincaré died in Paris at the age of 58 from an embolism following surgery to treat a prostate problem. He was buried in the Poincaré family vault in the Cemetery of Montparnasse. In 2004, there was a proposal to relocate his remains to the Panthéon in Paris, reserved for esteemed French citizens."
417b84a991694bf34088fdff24233719,Michael_Redgrave,Parkinson's disease.,"In 1976, Redgrave was diagnosed with Parkinson's disease and began treatment that caused disorientation. The costs of his healthcare and his limited ability to work led his family to seek public assistance. In an interview, Redgrave expressed the challenges he faced with the disease, including difficulty remembering lines and getting around. He died from Parkinson's disease in 1985 at the age of 77 and his ashes were scattered in the garden of St Paul's, Covent Garden in London."
afab603dffd4b508085d9e7631d98add,Francis_Henry_Underwood,No relevant section found,No relevant section found
c22f67f1350fbb2eb0ae106dd0b7943b,"Charles_J._Pilliod,_Jr.",No relevant section found,No relevant section found
e182ebe563e75f76ae99b449bb29f25b,Geoffrey_Palmer,No relevant section found,No relevant section found
c855db0fd2169a8bb983ec231f13c688,Matthew_S._Quay,No relevant section found,No relevant section found
0fe47e9993d35c87729ce01725ff2e53,Bob_Thaves,respiratory failure,"Thaves, the person mentioned in the text, passed away at the age of 81 in Torrance, California. The cause of death was respiratory failure."
af0d4b8022864a6d14004df57d0e309b,James_H._Scheuer,No relevant section found,No relevant section found
f31b22746463c64a1e59df0688a9de57,Stanley_Ridges,The cause of death is not mentioned in the provided information.,"The person named Ridges passed away on April 22, 1951 in Westbrook, Connecticut at the age of 60."
4b1f015d1ddc4fd5b0f8de9682b05fde,Teresa_of_Avila,No relevant section found,No relevant section found
4b0e2a28b5f35ae04beb434a62fd757a,Leo_Strauss,No relevant section found,No relevant section found
11c619bb767bf4a07852d77386e9543e,Siegfried_Sassoon,stomach cancer,"Sassoon received the Commander of the Order of the British Empire (CBE) appointment in 1951. He passed away from stomach cancer on September 1, 1967, just one week before his 81st birthday. He was buried in St Andrew's Church in Mells, Somerset, near the grave of Father Ronald Knox. His CBE, MC, and campaign medals are displayed at the Royal Welch Fusiliers Museum."
d77e03106ea38b605716310fe2ab8a15,Arthur_Symons,No relevant section found,No relevant section found
22b8af4187e212867552b0286d7b0945,Doreen_Tracey,No relevant section found,No relevant section found
6655d96692de1556dcf99cb267fff08d,Okey_L._Patteson,No relevant section found,No relevant section found
1dd95e1fa247a861d92758f8bf4486b8,Ann_Richards,Esophageal cancer,"Former governor Ann Richards moved to New York City after 9/11 and spent the last five years of her life there. She wanted to convey a message that people shouldn't run away from tragedy. In March 2006, she revealed that she had been diagnosed with esophageal cancer and received treatment in Houston. Richards died from cancer at the age of 73 in her home in Austin, and her remains were interred at Texas State Cemetery."
5a08db7ffe576b530f7727692957fa4a,Dara_Singh,The cause of death was brain damage from lack of blood flow.,"Singh was admitted to Kokilaben Dhirubhai Ambani Hospital on July 7, 2012, after suffering a severe heart attack. It was later confirmed that he had suffered brain damage due to a lack of blood flow. He was discharged from the hospital on July 11, with doctors stating that no further medical intervention could prolong his life. Singh passed away the following day at his home in Mumbai. His cremation took place at Juhu crematorium."
74e7d18ca0915681e0304e75f5462551,Mo_Udall,No relevant section found,No relevant section found
5af04af27aa334735c7d18134e57d3af,Heinrich_Schliemann,The cause of death was cholesteatoma.,"In August 1890, archaeologist Heinrich Schliemann reluctantly returned to Athens. He then traveled to Halle in November to have an operation on his chronic ear infection, which was deemed successful by the doctors. However, his inner ear became inflamed and painful. Despite his doctors' advice, he left the hospital and traveled to Leipzig, Berlin, and Paris. As his condition worsened, he was unable to make the journey from Naples to Greece and remained in Naples. Despite his illness, he managed to visit the ruins of Pompeii. On Christmas Day, 1890, Schliemann fell into a coma and died in a Naples hotel the following day, with the cause of death being cholesteatoma. His friends transported his body to the First Cemetery in Athens, where it was interred in a mausoleum shaped like a Greek temple designed by Ernst Ziller. The mausoleum's frieze depicts Schliemann conducting excavations at Mycenae and other sites."
dfe6e5e68e1a0e52490b16e936aa8d7f,Herbert_A._Simon,No relevant section found,No relevant section found
a319cb2e8859816cf8fe7977719f5c68,Cornelius_Vanderbilt,Exhaustion from chronic disorders,"Cornelius Vanderbilt died on January 4, 1877, at the age of 82, after suffering from chronic disorders. At the time of his death, he had an estimated net worth of $105 million. In his will, he left the majority of his estate, 95%, to his son William and four grandsons. This left his other living son and nine daughters with relatively small inheritances. Some of his children contested the will, claiming that he was not of sound mind when it was drawn up. They alleged that William and a corrupt spiritualist had influenced Vanderbilt. To avoid public humiliation, William eventually settled with his siblings, providing them with additional compensation. The will allocated varying amounts to his daughters, with his wife receiving $500,000 and their New York City home. His surviving son, whom he considered a wastrel, received income from a trust fund. Overall, the inheritances, although smaller in comparison to William's, made his daughters and Cornelius wealthy by the standards of the time and were not subject to inheritance tax."
55365700b7a0fc1c6da3c6a14ae13f98,Albert_Sabin,No relevant section found,No relevant section found
92e7f408af7ebb061d1953ce07c04eb8,Cornelia_Otis_Skinner,No relevant section found,No relevant section found
a8de950bce216aefb7d94bf9f7570e17,Arabella_Stuart,No relevant section found,No relevant section found
a4912cc907c93b30fc962ea7335b3af5,Pope_Paul_V,Stroke,"Paul V, the pope at the time, died on January 28, 1621 from a stroke in the Quirinal Palace. He had been sick for over three months, having experienced a number of strokes. He died six hours after his last stroke. Pope Gregory XV succeeded him as pope. Paul V was buried in the basilica of Santa Maria Maggiore."
d55e5222a9e25fe6f049de5e946c99fc,Giuseppe_Parini,No relevant section found,No relevant section found
984fe0f4966f9514da2470db15402255,Fritz_Pollard,No relevant section found,No relevant section found
df2b80ec4f4b8bd0fbb99b338afcba6a,Sada_Thompson,lung disease,"Thompson passed away on May 4, 2011, in Danbury, Connecticut at the age of 83 due to lung disease."
bd32432cf557b296129610ffb07c0049,Rod_Taylor,heart attack,"On January 7, 2015, Taylor passed away at his home in Beverly Hills, California, from a heart attack. He was 84 years old and just four days away from his 85th birthday. He was surrounded by his family at the time of his death. Taylor is survived by his wife, Carol, and his daughter, Felicia."
cee546d978f8e777c610410356925de4,Paolo_Sarpi,Stabbed (assassination attempt),"Sarpi was rewarded by the republic with the title of State Counsellor in Jurisprudence and access to state archives, which angered his adversaries, including Pope Paul V. In 1607, he became the target of an assassination attempt instigated by the pope and his nephew. The assassins were arrested when they crossed into Venetian territory, but Sarpi was later attacked and left for dead. The assassins found refuge in papal territories, but the pope lost interest in them when he learned that Sarpi had survived. The leader of the assassins claimed it was a religiously motivated murder. The assassins eventually settled in Rome and were given a pension by the viceroy of Naples."
c093a53c118c29369e896b3ba733a4aa,Bing_Russell,cancer complications,"The person named Russell passed away on April 8, 2003, in Thousand Oaks, California, due to complications related to cancer."
6a764221fadc17541e8946d2517f48c9,May_Robson,The cause of death was a combination of ailments aggravated by neuritis and advanced age.,"Robson, the American actress, passed away in 1942 at her home in Beverly Hills, California. She was 84 years old at the time of her death. According to the Nevada State Journal, her cause of death was a combination of ailments worsened by neuritis and old age. After her passing, her body was cremated and buried in Flushing Cemetery in Queens, New York, beside her second husband, Augustus Brown. The New York Times referred to Robson as the ""dowager queen of the American screen and stage"" in their obituary."
3760a9944aa303791583deb1cd95f29f,Walter_Slezak,suicide,"On April 21, 1983, Slezak died by shooting himself. He was said to be depressed about his health, including heart problems, a recent prostate operation, and a shoulder injury that required frequent treatments. He was laid to rest in his parents' grave at a Catholic cemetery in Egern, Bavaria."
7acc4b8ad72456c8b17cd99464d9db65,Wiley_Rutledge,hemorrhagic stroke,"Rutledge and his wife Annabel had three children: a son, Neal, and two daughters, Mary Lou and Jean Ann. Raised as a Southern Baptist, Rutledge later adopted Christian humanist beliefs similar to Unitarianism. He was known for being friendly and caring towards others. However, his perfectionism and hard work led to exhaustion by the summer of 1949, causing concern for his health. On August 27, he suffered a hemorrhagic stroke and was hospitalized. Rutledge passed away on September 10. President Truman and Chief Justice Vinson both praised Rutledge's character and contributions. His funeral was held at All Souls' Unitarian Church, and a headstone was placed in his memory at Mountain View Cemetery in Boulder, Colorado. However, his physical remains are currently held at Cedar Hill Cemetery in Suitland, Maryland. Rutledge's death, along with that of Murphy, led to more conservative appointments to the Court."
abaceab6841214b47b50f369f0ed9a41,Hilary_Putnam,No relevant section found,No relevant section found
f01a948cd3a2f93f75ee6a85b4b8e750,Herbert_Samuel,No relevant section found,No relevant section found
9b801e695b8d700f045ab37601e73da5,Vincent_van_Gogh,Van Gogh's cause of death was suicide by gunshot.,"On July 27, 1890, Vincent van Gogh shot himself in the chest with a revolver. The bullet was deflected and passed through his chest without causing severe damage. He was able to walk back to the inn he was staying at and was attended to by two doctors. However, his health began to decline due to infection from the wound and he died on July 29. Van Gogh's last words were reportedly ""The sadness will last forever."" He was buried in Auvers-sur-Oise, and his brother Theo, who suffered from syphilis, died a few months later. In 1914, Theo's body was moved to be buried alongside Vincent's. There have been debates about the nature of Van Gogh's illness, with suggestions ranging from bipolar disorder to acute intermittent porphyria and temporal lobe epilepsy. His condition was likely exacerbated by malnutrition, overwork, insomnia, and alcohol."
3c429e858de3afbb288763e452c916bd,Richard_Stone,Insufficient information provided to determine cause of death.,"Stone, a person whose full name is not mentioned, passed away on December 6, 1991, at the age of 78 in Cambridge. He is survived by his third wife, Giovanna, and his daughter, Caroline."
5f9ad1b63ff86091183f9bd62e483210,Jim_Turnesa,No relevant section found,No relevant section found
8d6470d49b82e4ef3df7cee5f03021d8,Alexander_Smallens,No relevant section found,No relevant section found
afc452fe23d07e088f870989f192247e,John_W._Seybold,No relevant section found,No relevant section found
701bc138333f15a7b2a8f3f7a0e0f5c7,Dave_Stevens,Hairy cell leukemia,"In 1980, the artist Stevens married his girlfriend Charlene Brinkman, who later became a famous horror film actress. However, their marriage only lasted six months and they divorced. Despite this, she continued to model for him. In the years that followed, Stevens battled with a rare form of leukemia, which led to a decrease in his artistic work. He passed away on March 11, 2008, in Turlock, California."
b7bfd1350536a50ddfaf94d253c550f9,John_Augustus_Sutter,No relevant section found,No relevant section found
18ee282d2d0b8354b69062e358b523c6,George_Stoneman,No relevant section found,No relevant section found
a271121c59bbaa0ddaf120bf49813617,Duke_Snider,No relevant section found,No relevant section found
fa163e261f0e1e9df5d0be802b63db66,Alfred_P._Sloan,No relevant section found,No relevant section found
ace80bf2d76b9741f9d9bf66405a9099,Eurith_D._Rivers,The cause of death is unknown.,"After being unsuccessful in further political endeavors, Rivers went on to become a successful radio station owner. He later retired to Miami-Dade County, Florida, where he launched WEDR Radio. He passed away in Atlanta, Georgia, in 1967 and was laid to rest in a mausoleum in the City Cemetery in Lakeland, Georgia. Rivers holds the distinction of being the most recent Georgia governor who was not originally from the state."
