ID,WIKI_PAGE,WIKI_ID
66aeb6dd3374c443b8c55d066fcf3c2f,Lucian_A._Bebchuk,Q6696697
ae7bff4f9e24c4d07ceb643049b6618f,George_Bellows,Q167132
1ab460f25d3c9161ce461a3de2e30937,Charles_Glover_Barkla,Q160522
8d636353d33faf7e94439559c649fd55,Georg_Baselitz,Q164775
bd9e94cb9d6dc29668b0d2377f1043ee,Claude_Bébéar,Q2977112
41d921ddb32909372486a8aeea0e7d26,Gil_Bellows,Q360313
98d78f1ca67de3d755ce4f63d84ac81b,Alben_W._Barkley,Q273549
e6f57934ae1f7c9cea3206a278d0d336,Traian_Basescu,Q57279
620c39e6a3413ffdf136a1dac951e8e5,Cesare_Beccaria,Q223723
da41ed4a36145defc383dddb30216e66,Henry_Whitney_Bellows,Q5730113
f303a7c52a24ef17987a84a8ae65850b,Charles_Barkley,Q192707
59431b8ddfdac68d897dcb9aa46df6d2,Baby_Bash,Q708231
2a8fcc80d4bc3fff00d56b901939bd5c,Xavier_Becerra,Q1855840
ee07c9a7e05443cf3e51dd3185071959,Monica_Bellucci,Q81819
e9d6fc4c7c64e8e65430bf8e46d4cd5c,Dean_Barkley,Q362480
717f79561585d5bab32b56755f1874bf,Dana_Bash,Q632067
472576c0617b9eec429393f0f7158c05,Richard_Belluzzo,Q16185249
ec905d7a2526afbe7a1b4f5b0dd45f4a,Abu_Bakar_Bashir,Q334810
27705a3490623de0511f09e3a4d6f59d,Alison_Bechdel,Q435032
623643baf559f5e5cff48ab9aca9131b,Pamela_Bellwood,Q435230
dfdad7db4d9a39cc40d36cec6471f658,Jim_Barksdale,Q6193542
ad85dbcb0ed10fa62ad9f0c823cee5b0,Martin_Bashir,Q951095
fddc52a0046ccc416e48567d0442bad5,Hans_W._Becherer,Q5650801
c75d8a348dcb92d9b34e1f130173c928,Jean-Paul_Belmondo,Q106255
d9c185730de3abe3aa7f10a54b36c199,Donald_Barlett,Q5294656
c30c5fd1b63dc708390e096037844d50,Matsuo_Basho,Q5676
2b0f35c050e97f1736dcba8bc4aa90f3,Sidney_Bechet,Q313519
41908fd27f761bb971e58f6b419794bf,Perry_Belmont,Q2071757
741ccc4602c054b89fe2bde250f8547c,Count_Basie,Q107008
f6d9af727cb0ce13d7d350c130027c73,Riley_P._Bechtel,Q7334227
5285fa59a48dac542c09f86ec320f029,Carlos_Filipe_Ximenes_Belo,Q234001
8dc85667ab2712996d03632ae24c0ce9,Toni_Basil,Q242889
02fcaa3ed3e33ba7db74192c703aa380,Stephen_D._Bechtel,Q301797
1f2f15202fd19bc056919e8bf65e1c45,Pierre_Belon,Q445560
472c013fbe1e4874e3d67dc70a8f0c2d,Lou_Barletta,Q25568
09f64c8ab14764434429c6088b81b3f5,Kim_Basinger,Q131380
9374adcc59efd4c717dcef04acb9ae7a,Warren_A._Bechtel,Q7970006
a23bc24b78dbe40e97885af08b777e5c,Sharon_Sayles_Belton,Q149475
0ff22055b6f1f2df412ecb933063dde6,Joel_Barlow,Q723604
3e33bd0ee272d792d8fce94fbe197f2f,Burt_Baskin,Q5000681
c150cbd74c3251cdd4d244269ffbe444,John_Perry_Barlow,Q534428
276b5004af67f99fe75a51686edd719b,Leonard_Baskin,Q2601617
d7dfd299af304c7cea34f6727c931791,Beck,Q11901
f274d3372623de3d576e94451afc89c6,Carlos_Beltran,Q1042743
364f136c4620931638fa77438214dba8,R._H._Barlow,Q552288
dbbcbfe61d5ee30fc1dee6af22ef8eb6,Adrian_A._Basora,Q4684815
eae18846919206710efd5e274bcf40a4,Emily_Morison_Beck,Q59629668
6bc9c2f7e49fd0e17f0a63268553758d,Eusebius_J._Beltran,Q369091
1973aedc713f9e65e6552ab2b9e55eed,Christiaan_Barnard,Q188803
a15a28bd4c6153ad1db7e961946c2587,Nikolay_Basov,Q83557
24f34caa07fae0ca3eb051e78230e717,Glenn_Beck,Q310618
1eeaf39dd4b6197ae38c38ff03f8f54d,Robert_Beltran,Q367549
733c4662a5ddfeee52df469a248254be,"Doug_Barnard,_Jr.",Q1251700
83ea5723c41cf41769d149c224bd46f4,Lina_Basquette,Q275440
24cb5ad0897324d480fa19c757aed93f,Harry_Beck,Q1375468
d86324c139c54c205b5ce34f5bf0c9c6,Jim_Belushi,Q107933
6a721612f528e32cf86b613752447f97,Edward_Barnard,Q3048447
f81231c3665361dffcab1266b1492dc2,Jean-Michel_Basquiat,Q155407
639aa751c56a48fe998e4d0d165d7337,James_M._Beck,Q1680729
46c82561221a52e322e9ff61df2b1e5d,John_Belushi,Q23858
8fc93532b728d76d098b1fb278790cbb,Neal_D._Barnard,Q6984087
04a7b7d3d5a883c30ec968fd973d3953,Alfie_Bass,Q1234706
9e013f8343928a7dac1430fcd58da7e3,Jeff_Beck,Q192474
aede6be13d7f178ea4bb71e4d92adc4a,Lucas_Belvaux,Q1873071
dbc375b80f13924fa356d836e1ed7271,Barbara_Bass,Q13562487
fc3b388514163dc7ba4c753dfc57338b,John_Beck,Q2328547
d14373befb6060f19a3636ff4676a84f,Rémy_Belvaux,Q1383055
5fe6f4c9857abf69fe5a9106f634d2e6,Albert_C._Barnes,Q710269
af346686b55a5ea5ce29f907c25ca467,Bill_Bass,Q4908054
43bd805b752bdced2062e7b88b6c7e24,Julian_Beck,Q1332885
088901a17bc9af4697a7b4fac9bc3982,Andrei_Bely,Q212632
1866126ffcf7bd9c51c1ebeba681f03d,Ben_Barnes,Q18759180
710e6d3bc726458dfa9f4b7887ed751d,Charlie_Bass,Q5084494
065f09365c821c03cecc77da2dd51339,Ludwig_Beck,Q57170
cdbf4add4cf81bb7c3906b357d615cd4,Richard_Belzer,Q542816
5fed712ea5700d40c274f212747599d1,Binnie_Barnes,Q447612
cb84d22d32d1811b5a719e57e08c19c4,Edward_Bass,Q5341803
d2cfbf523ee831fc42a7d3fddf313b2f,Michael_Beck,Q724812
dfb8b11ea48bc4f1b888e17bbaa7ca97,Brenda_C._Barnes,Q531572
27a8fc0baa89cd0a547992d2047ea98f,Karen_Bass,Q461739
83a31c481db58225afc1cbd9a2cd641b,Rod_Beck,Q3438072
00104d4924ddeedfcb57e17f253169c2,Pietro_Bembo,Q334188
41685042f6ec5a5ea59e8d9a810a7334,Lance_Bass,Q443120
d7a86e634293e2a942cbaa3ff86ae1a5,Xander_Berkeley,Q361610
03da9dc7f2bbdc74749f22c1aa917f66,Christopher_Daniel_Barnes,Q1086631
0222188211e2047ed40a1a40b8a0dd28,Lee_Bass,Q6513036
f322af5f5866041fad0893fd18365378,Ahmed_Ben_Bella,Q179908
e0137a2f40191639c1a3278a5f7890ab,Neil_Berkett,Q17279176
4b2919e1068abf902b39f7fcfcf1c9ae,Djuna_Barnes,Q234721
c35c33cba92a1d32d9b6496f42446b65,Mercedes_Bass,Q18619144
cae97c30c916b881c466ff8a138a0a78,Bob_Beckel,Q2156525
4f074df8005cd785ebd1468b6e4bce76,Shlomo_Ben-Ami,Q559208
8755bda5db68eb54e1c7e131875499fa,Fred_Barnes,Q5494542
71288c82b0c3bb2f07d503c4963ad8a3,Perry_Richardson_Bass,Q18631396
b6c82ef38a81016dd4a07ba3eb5a1555,Graham_Beckel,Q509026
163c853b8ee07db9306518b8f55cdd52,David_Ben-Gurion,Q37610
2b8b6212b256f02b22378cfe5ce57ae5,Elizabeth_Berkley,Q129831
48118f2ef14c31b3ba253317b6f4b30b,George_Balanchine,Q310184
caf956f36a7d89a213b6a880182fe45f,Robert_Bass,Q429075
e560138d2ebef84e043ea3118865d092,Ben_Becker,Q77968
e86005f2e8dfaefb428174b6ecd7d3d7,Richard_Ben-Veniste,Q7324097
36af988b8658e4adca5f6fc697ab67b0,Shelley_Berkley,Q460378
9d6ba1d0aded037044151cae726c241d,Antoine-Jérôme_Balard,Q314306
2c9f22f87ef014cc2ed13a7c25d0cddb,Saul_Bass,Q536884
9c8ef66f8809bbee24d04f25c375ae7f,Boris_Becker,Q76334
5279ba3e9f8c7c9863239ccaa7258641,Paul_Ben-Victor,Q746337
5362fb0c2ca39011d607f41e1f954a05,William_R._Berkley,Q27922609
1e76df1bd20e56a6458e61dd26018539,Josiane_Balasko,Q437254
f9b2fcf998529f509aca3c75f1962604,Sid_Bass,Q7507735
44c68923c5c97b89d3ce66525f621d63,Carl_Becker,Q1037008
0852ddcac14c48b6d8f157f71aa1e5e3,Yitzhak_Ben-Zvi,Q128894
f3166e1d3c0aab4514c8945244ff57d8,Alexander_Berkman,Q195390
9b5be2465f64efa471d88161232d453c,Vasco_Nuñez_de_Balboa,Q19080
704c9a3f0bddffdaec5fa645f6e668c3,Albert_Bassermann,Q64150
cd98b7c4e6bafa07e3c1764c59c04d70,Baruj_Benacerraf,Q234701
7084149efa7c0fc8d1304dc1da408005,Emily_Greene_Balch,Q215139
e51dd277ca7597a1b58247d5f9cc18d4,Angela_Bassett,Q232120
ccfa66043e7a04b7e99f488d95d2b901,Bea_Benaderet,Q1285376
42dc938f9984bb064a41d85a008430b4,Steven_Berkoff,Q529849
ac3f4631aaad7146edfe62efaf212941,Michael_Balcon,Q1362106
19ffeeea5532215dd67f8da5a40c9365,Shirley_Bassey,Q234754
4e4fa761e24e6cf06b94eb435501e68a,Gary_S._Becker,Q191020
51e28f9d0b92cb7c9a90595f693b68f8,Daisy_Berkowitz,Q1333385
ce7f8c7383278ce8464ea926368e11e0,David_Baldacci,Q495420
f5c169512c2594ac33b996ca5a7419da,Ol'_Dirty_Bastard,Q336924
74cb5f2bcdcdb065a11bfa6a13bdf92f,Harold_Becker,Q942796
d1c7814b9df711ade9a546fcbf9a3d3a,Maurice_Benard,Q6792865
9742f2cd17a140d5a1d360df50b2b94b,David_Berkowitz,Q352717
cef6edca4761a074a66882a67afd88fd,John_Baldacci,Q502949
1236a52ef2e9849e18aeeb0302794911,Marco_van_Basten,Q483629
c8554a066ab87922fd3b6463d96a333a,Jacques_Becker,Q55381
d769e9ea55d0e13f16349f5d78e58843,Pat_Benatar,Q235252
4ad1d679835b114f69f96e5c8528dd9d,Nate_Berkus,Q513870
1cafc136171a334c3311d4fb128b619f,Jean_Becker,Q1270604
b3f7bcdb73ea30591386fa418ff0ee4a,Jacinto_Benavente,Q83184
f26815d73e4f1f69694cce9b1a7c3854,Rebecca_Balding,Q166151
51b006abc0303424620318bf610a3c86,Bipasha_Basu,Q158214
d2c90a783a2ed28a4d6da02e5cbfc16c,Kuno_Becker,Q374038
64f30b777422b9a3a51b9f10ad40ac7b,Fortunato_P._Benavides,Q5472818
fe3e65a3e843354efeb5ce58265085d8,Milton_Berle,Q558933
944bb0f612db4e6124e8202eea963437,"Frank_Baldino,_Jr.",Q5485165
ea0701755f7c488ac9b99924a9ab20d3,Georges_Bataille,Q207359
27b8c4a22acb28484427ccc0d4336abf,Brian_Benben,Q45168
e71f9c3835b9c2af413d5d21fe5f5600,Irving_Berlin,Q128746
8b79f20a3bd5c74c9d8a52225ddf9877,Bobby_R._Baldock,Q4935489
2f81907ad7b914c23c0a1fee067958cd,Mario_Batali,Q2640705
078dfe5e49db5641c245f23b0c3f8823,Ralph_Becker,Q7287231
3c491a020d90a512f58ac505a99511a2,Johnny_Bench,Q1155003
f32bb98acb8a07287fabfa6b42370a9a,Isaiah_Berlin,Q205162
76a91fb0bbdfb8ae4b7075bd2e48f563,Alesso_Baldovinetti,Q472073
97c4daf38d68ebeec3dfcdec7c8b9ccd,Alice_M._Batchelder,Q4725971
d27d8ba47fa8d4b78848489fab7a7d92,Peter_Benchley,Q333251
f0f8a458b431c0b643d3b88a030cfbc7,Jeannie_Berlin,Q442907
b0bc485dc3618f2fd8885d9646564e50,Letitia_Baldrige,Q280715
32b97f80a8429ea476cb05adb1669f28,Walt_Becker,Q834121
87d01057ab2c0453444876db13b044ab,Robert_Benchley,Q1790472
4b5ae131d61c4ddce7aea0c0f25915ee,Roger_S._Berlind,Q7357857
ff2b45916501ae17ed85cdc437d5f003,Malcolm_Baldrige,Q11736678
d0756596770cb7d88aa551c8c39c436d,John_Batchelor,Q6221049
e3171597eeeddeb83181d687c3ece66f,Walter_Becker,Q921204
f14d7107660a17a3294921dea74b3134,Lawrence_Bender,Q514913
b91a0f6d664490c327d5fc4781e199ca,Charles_Berling,Q928366
d37c2e407ebbccb5e7504db3e7dd633e,Long_John_Baldry,Q712880
48a48119406605703b65c02fc2913afe,Walter_Jackson_Bate,Q7965245
16ba94e6f863733e77ee414c2a2ef124,Thomas_Becket,Q192236
722099fd9e88100f2bcd13c1e5c6ed88,Michael_L._Bender,Q6832013
dabcdd7fae08f782a556e01349ba8d3a,Warren_Berlinger,Q7970054
f7dafd895b52ca68b6e727a1f05ab7c5,Sigtryggur_Baldursson,Q3481422
315e1738f19fe14d71e1b1be2e6cd8ed,Herbert_H._Bateman,Q1608387
ef5c829689e38ef58f2d49c1355206ea,Josh_Beckett,Q1365880
ebc6ecf0c2a1a754dda24b3f6907adbf,Brian_Michael_Bendis,Q720012
8938a55002e783c2d0ab4d23a5e30c34,Hector_Berlioz,Q1151
84809d803387a6cfc08edbbdba771e25,Adam_Baldwin,Q312161
31c3ff0796c699b9460e08e29eb91075,Jason_Bateman,Q284636
25d76bed9302d56202bc5e8b1d5d3725,Margaret_Beckett,Q232639
836988ab1f0fd65c2a0885e544e515c3,Vincent_Bendix,Q2568906
56602906228b471f4e1dfb75bbad1555,Charles_Berlitz,Q472147
23e813a11d5896d0acf1aba9cf685f5f,Alec_Baldwin,Q170572
44082b63fce4bfb503ec3803b36a5930,Justine_Bateman,Q237817
81fae5c149d0f7eeb59964c4923fa442,Samuel_Beckett,Q37327
71d95a593dc99e5a785110f318a0b64a,William_Bendix,Q2005629
93fb3bf7bbb3f3cc541b1a3e2c9d2dfe,Maximilian_Berlitz,Q85209
2304d960bd2c37d174663d37b52cd0da,Daniel_Baldwin,Q432940
1adf30b4f8b1fed84c78b773c3207030,Scotty_Beckett,Q329163
ffd880515ba03ec049ca29e891d80cb1,Laslo_Benedek,Q727349
ebbfe592789e4441771e619a37f5910b,Silvio_Berlusconi,Q11860
a23b6ff3bbe143b1464f05e74a2c3de5,Henry_Baldwin,Q1606491
bec5d365582e2c9fb7559d4bb40f947c,Alan_Bates,Q309160
f732c645c9793690b270d4a6319e6d42,William_Beckett,Q8005294
2c551da4762313b85c34d7971ff2f741,Richard_Benedick,Q7325342
fe10584e5a1f7c86f04c55a0ae0e9460,James_Baldwin,Q273210
4eba09e148c8a846a6efef326edcf427,Tyson_Beckford,Q738212
0f5257812505f945898603e06f97dcf2,Pope_Benedict_IX,Q178799
2a3f31f175a31ca0323df7b7dfd3e416,Ari_Berman,Q27922411
acfc15c61c6d511ac78b2ca53653d64a,John_C._Baldwin,Q24048876
0695cac5c82bd1afd6c065b999337138,Barbara_Bates,Q204750
3ffdb338284ebdc8e1bd8273d5c1736f,William_Thomas_Beckford,Q361026
9ee78a0b0910b8edb5519caedd76ca7c,Pope_Benedict_XI,Q169301
601c339476e1ca30c0a50c7d134fa066,Chris_Berman,Q5105890
dae3d3e7faf8804dd187dbd0e4f38698,Joseph_G._Baldwin,Q20810452
599240754d7412a8c40bb0bad01cf4f2,David_Bates,Q5231199
f0d8e8943eb376d7828394fde5f12695,David_Beckham,Q10520
24745afbabd03bda3762b18b3cee5a04,Pope_Benedict_XII,Q170389
e9b8ca78a3b0845e3f6756f943046fe9,Raymond_E._Baldwin,Q885043
26784184b9b0c1cc33ad47aa2475e2dd,Florence_Bates,Q457861
995ac895265f42f4a6854397b9a91fb7,Victoria_Beckham,Q19810
1af39ab48cd1295d869b7a1da15f15d4,Pope_Benedict_XIII,Q155971
1a2ce839002c1181dccfd03713f429d2,Howard_Berman,Q545221
80d83cb7a53165561d23ee1b003f0882,Robert_H._Baldwin,Q7345022
3168f4812ab6ff2192fda3f2ca3927ed,H._E._Bates,Q1608240
f0034fbe197022cc6e8309fc99adbd9c,Kate_Beckinsale,Q179414
8e360c18a2dc79bffbf0992490a0f327,Pope_Benedict_XIV,Q126711
e5004db5a1bd508254f2d9ca0b9f714b,Pandro_S._Berman,Q347473
0dc643319009c473226bdeea819c5eb3,Roger_Baldwin,Q7357829
3a56fc7290910da11a2c68bc852c83be,Jim_Bates,Q1680013
5721e16a22b11d499241131f85ca827b,Richard_Beckinsale,Q678439
eb6b84fb3655239a9791cf96e4946298,Pope_Benedict_XV,Q4448
b20affd0a27949ce1c3cc12a98be72d6,Richard_Berman_(lawyer),Q7324127
5d56d95701d093d8448e5ccb1cf787d2,Simeon_E._Baldwin,Q886146
1082872e33ff82c4ced4b037c9747d63,John_D._Bates,Q6228098
05919186d0b07d565c1f02d0b713e9e4,Gerry_Beckley,Q2153698
36e9be5b152581218f265f5d1f9a1c98,Pope_Benedict_XVI,Q2494
169b82af1c4315af45e7c6a614d3c14c,Albert_Bierstadt,Q77132
85a652610b152ec51735b6c15f956244,Stanley_Baldwin,Q166635
e285e5c5190a46a70b78383d77f21865,Kathy_Bates,Q544465
ddbe24111a5caeac102c60d5e7ad55ed,Arnold_Beckman,Q695886
044ea68bcf9b91303efc710463eb45b7,Billy_Benedict,Q8005380
4949240b33b4eb9728cbc6dc31f2a076,Shelley_Berman,Q2620610
5b8fec135daef6935502a4eb64553e3e,Susan_S._Bies,Q7647573
8306eb1ab498c6624a73669722cae60c,Stephen_Baldwin,Q310947
760f957f1dda32f9d808d5a31af7a1e3,Michael_Bates,Q362870
aa51d21fb2e202ab4bb284067b4ce1d5,Henry_Beckman,Q254809
8ba7174a84a66819d914e6f5d5484bff,Dirk_Benedict,Q471006
6614101bc46fc52a62416c1cec69a530,Wayne_L._Berman,Q7976399
dba54832847c5eb65c7ffffbac4b673f,Barend_Biesheuvel,Q471204
71984427008cdb12258b5a5224191ae9,Michael_Bates_(actor),Q1369342
6c7bb97ec41ea8eb31a26b967c181efb,Reginald_Beckwith,Q7308595
64d41a896c2d0c4757f82df7b7100aa4,Paul_Benedict,Q1645740
798b75666aebfffc380ca357c9a2b072,Francisco_Morales_Bermúdez,Q116630
58799b5fe0f795d7b0532643fbbfdf50,John_Biffen,Q332691
d6f2c3791f3d79d3d641678995715c22,Tammy_Baldwin,Q40628
72bba7f75b202514c06afc23e3f6c826,Harry_Barnes,Q5667135
0b443898428712311de428b91716141a,Henri_Becquerel,Q41269
4e7a26888bf7400eaf63d51166418ec9,Ruth_Benedict,Q228822
a1f25d10c4c2ade222e9eb7bfc08c9f8,Walter_Baldwin,Q3565682
5f019a3411f2e0c2627c76a4a2882c9a,Harry_Elmer_Barnes,Q571932
9c56f77bf319d40490c59a4e5a3ca3b4,David_Benedictus,Q5231297
5ca3dcd407d55bc8081334d241c6929e,Gael_García_Bernal,Q179576
daf4cfc50ffbd516918c9beb3166503a,Big_Daddy_Kane,Q535972
6f8fe03b6374d10cdafdb3739274c635,William_Baldwin,Q313546
92ce238871e6f14dd6f97199d3f4ed34,Jim_Barnes,Q15785964
753277ab605e0f5043b9ac40e0179069,"Julius_W._Becton,_Jr.",Q16090239
795c9d0e5b0c9462a3f52062b09a24b3,Tex_Beneke,Q488352
acf31355cd814ba8557b69b732d52035,J._D._Bernal,Q168362
194628a5997cc23bf331983827b9aa8a,Big_Daddy_V,Q317374
21eee0162ee3a1a66ef8ac1ebfcdaa32,Christian_Bale,Q45772
ece8eff3a4b2d853ac30576c98e21707,Joanna_Barnes,Q11832118
a43abc1e89e56ef1bd026db33e21f4db,Irene_Bedard,Q958996
f9cc994702e61a307b870798ec54e8f1,Steve_Benen,Q7611923
14cec623fadf5cd3edb3a94af8197fbe,Ben_Bernanke,Q201795
037b9d324df3b3f029009f5ad43c76f8,Big_Moe,Q859053
a77e6ddb0b2b19aed88e4a0d278dccf7,W._Scott_Bales,Q16879025
c08e09d473ac29fca8712916987ce705,Julian_Barnes,Q295431
0b634ec036f4017add7d6862d97c7b94,Charles_Bedaux,Q982186
bba1c349ea3781424438086f5ff1b304,Peter_Benenson,Q271049
d41387e0326d94f8585eaee4701dda0e,Georges_Bernanos,Q315072
2ad53ceb3fd70277968448436208b021,Big_Sean,Q367634
88174b83f9335cc3bac5f3cb0316ad27,Arthur_Balfour,Q19008
825136716a05ecf878ed5d6c62a8c412,Michael_D._Barnes,Q2793465
1208c38fa44920714d2c05b567a404f9,Don_Beddoe,Q168355
5f768a9d5908bda389a6605d129c340b,Eduard_Benes,Q152274
59ac648c8faaf471e85eaf5249f4f0d5,St._Bernard_of_Clairvaux,Q188411
01aabad632d77571677554c065fcc2c8,Jacob_Bigelow,Q1236142
adfe19aa32e6a2584e5192aa2496542c,Eric_Balfour,Q451894
a74cc977f064c822edd79451a66a733e,Nicky_Barnes,Q693462
3c5bd84127261baab9f8372e0b53878b,Venerable_Bede,Q154938
baac938061abe83645971247913ef376,Brenda_Benet,Q2129318
157c41b8c548d08ad628dbe444c3fdaf,John_Bigelow,Q960376
ac0276856a1d7055077751611f5dfb62,Jeanne_Balibar,Q270005
6fa92b46a8fc95db483cb4300f1287ae,Peter_Barnes,Q1304081
81a1e94d85cb241c62353c56227b7b59,Bonnie_Bedelia,Q234997
1867c7ce78ca4b2b8853eb7dbc2c7c00,Eric_Benét,Q739041
0ead4638daf18a92dad2e5aef1c87bee,Carlos_Bernard,Q313793
6e12f123bb322b1f4ea30d1bbc88f97d,Kathryn_Bigelow,Q34816
6d2ee64116d8873558bdc7057ce47d72,Gerald_L._Baliles,Q880701
c13dd4afeb933a8a64ee9f9504d6c305,Priscilla_Barnes,Q245692
b45ff57175ddfbd5f3a80d21a7c7cc07,Berkley_W._Bedell,Q462008
f3afea44922e2ded0c1fcb335b641fed,Stephen_Vincent_Benét,Q1348138
974d4dfc60b3bf51df6454fb0c4baae6,Claude_Bernard,Q208230
ce7f07fd13cdeaea1752b732ba9dde20,Poultney_Bigelow,Q7235577
b75df7a0f086d7fce969eea130988d04,Ina_Balin,Q510363
21dcdccf9778ef30f4798b790ab9da87,Robert_Barnes,Q7341878
d1e8be51f276fd2658b4e6dcf7877261,Brian_Bedford,Q4963077
5a2e308b7b530fcfd49e0dfad5181ee6,William_Rose_Benét,Q2580418
8dbb22962d7f41ab3af322f9f84b4f8d,Crystal_Bernard,Q250425
5e7a8889d462e565f96faee186eb87b3,Sean_Biggerstaff,Q362228
69f3c47d3071f0eb3ad65873e67f2155,Marty_Balin,Q504658
8b95b65b3353daeae1454baf8f567035,Rod_Barnes,Q7356113
020bb338253c78d21ffc24e7806f3f27,Sybille_Bedford,Q72705
860d006197db8c649cb77420dd3101ff,Gregory_Benford,Q358312
d60092b17411aa973ddce26037e32020,Judy_Biggert,Q461123
810bd6b05c4a6bf6bf0aaad9335a87dd,Fairuza_Balk,Q233826
87fe5815ef592e5991a410251c2e8f48,Roy_Barnes,Q882665
2646f458ba5c7d7b4c449ce3aa4ed853,Kabir_Bedi,Q312719
61f6c0abc4406b94013a5dda68a830be,Robert_Benham,Q7342021
7742ba5216831dd4d417abf0f1c02976,Daniel_Bernard,Q1210853
9ef4670786977e5a118df0f83407e414,Christopher_Biggins,Q1542058
6c9dccce9d8fe3d26df3ea6a8cc121ae,Jan_Peter_Balkenende,Q133386
9ec1873e862fbf430cc29968be6c1360,Michael_W._Twitty,Q49562413
fafc2069e45c02e1d08c0d4d38f9abf3,Natasha_Bedingfield,Q212906
d1bf03a820bb2ab597ae0390b3c5cbe7,Michelle_Bernard,Q6836924
1b04ec89b2e050dad8de58e77d8093c4,Alan_Ball,Q25134
663005b116609fe61bac42feaba1b8dc,Chuck_Bednarik,Q1089096
22dc8cf1fd0cb7907628ce4d72e9cb0c,Roberto_Benigni,Q23301
e438c107f791513233369de5a580a72e,Craig_Biggio,Q988487
b5c35d00eb0b002d2891ba5e48c0439c,Alan_Ball,Q25134
7845198bdfd4e3d29da2baf3bd2ad070,A._Doak_Barnett,Q11956614
9b763552a58e03fb28c4ce8454b38c7c,J._Georg_Bednorz,Q76687
770b0d1641db1a2cdf729f6b3c80367d,Annette_Bening,Q190602
882372ad00a3b363ee0e47bf272e2416,Herschel_Bernardi,Q1456739
e746e77a5647bc3ad93dab8eeb663660,Ernest_Ball,Q1566974
ddd5713ca0f99a6569e172c8fe07b745,Carol_Jenkins_Barnett,Q29650361
4effedd39c684a04baaa9336855f19dc,Dan_Benishek,Q1158992
df2918ad432dca5af01c9a683c7c2dd0,Joseph_Cardinal_Bernardin,Q744108
f53425dfbc9fab62411b8ce7d0c7e0de,John_Ball,Q414918
ee4fcd1980c8e3965cfc4735c55a3e60,William_A._Barnett,Q8003900
eeb7dd892a50df899a85dd74e0d49b11,Alfonso_Bedoya,Q382545
e2bf8208bad3172dd25343e82313da19,Paul_Bernardo,Q2479292
56f40b246c88f7030c48b5570161d0f8,E._Power_Biggs,Q2369302
ed83ded54d5d740e7e75ebebe03f87f2,John_Ball,Q414918
3a660a21cc274507af048dd848d8e97b,William_A._Barnett,Q8003900
a6ac9d78c35d7a994138565fe5182ed8,Samantha_Bee,Q4273978
18598d92aae2c6a89310ce1f9f482385,H._Jon_Benjamin,Q276273
10a0011558b3373ef0fa25e5765d0844,James_Crawford_Biggs,Q1680224
7c1941e8cac1c311f849da8fa3e6592b,Johnny_Ball,Q6266287
6c9387ace8b26cce5b2766a225a99aab,Gary_Barnett,Q5524651
0c5b33bf246853034d805533888cbb63,Mike_Beebe,Q361460
7f3150f0403f48973dc5d578f7d526ff,Jason_Biggs,Q314421
3cee8c9afa44639ae773b22039ba4876,Lucille_Ball,Q209662
271fa94c8219a0a47d9ffa038b8aee3c,William_Beebe,Q956868
8dada99131265095fad78fcee4602abb,Medea_Benjamin,Q149748
be7f9dbb40ea9145e632dd62b2d4009b,Edward_Bernays,Q434839
ab7cdebd0b36af04e8f7ca8589a4c6af,John_H._Biggs,Q6236714
d00076c8f16fc18bde89819dd10aa919,Robert_M._Ball,Q7347087
e26fa58071c8bf4822a6dd14a93ecda8,Robert_B._Barnett,Q3348517
165c986290018dca999a93ab5310d115,Thomas_Beecham,Q313714
30bdacdea66622eb90224c3e9405b19c,Regina_Benjamin,Q2137851
4a57635c9d480f44d33336f0abb06ae4,Edward_Bernds,Q1291693
91a6df0cfd16a1ac176a507d5ff4919a,Richard_Biggs,Q921642
cd46820c887b3c4d1ca2e472d787dfb5,Taylor_Ball,Q715995
3805bbd51fda80fc0edee4aaec16d3a4,Robert_L._May,Q1252286
a4681e89f0ffaef9cd087b250179dadd,Henry_Ward_Beecher,Q1607404
394c6e0d9334dfcf770af8b0c04d5a61,Richard_Benjamin,Q495813
acb9a73e9a2353e0913e67f3b68b7e4f,Ronnie_Biggs,Q560955
6c2ad2bb9b4f20ee0c760ed9dbd3e31c,Ross_R._Barnett,Q881524
39bf60d7477d78086d5b7b5904324288,Janet_Beecher,Q6153188
51a947ce5813cfa168da495e2e9f9a32,Walter_Benjamin,Q61078
d1651b7335cada7adca49ea012ec18ce,Tim_Berners-Lee,Q80
91597da50e7e72d10d8fabf1aaa20acd,Samuel_Le_Bihan,Q943295
517417fe9f2bcd0ab3a068094fa89dbb,Giacomo_Balla,Q368254
83f5245417d25416261008360157e4eb,Tommy_Barnett,Q7787405
aa3b1232efc43007a5d6ac4917f80399,Lyman_Beecher,Q456454
bd4934143403a2fd7582b9f697a3ba38,Robert_H._Benmosche,Q4931793
58944027e3befe84cfe2d1483d587130,Theodore_Bikel,Q215721
ed74d96de393e50fa9d8787da8537e7f,Édouard_Balladur,Q12959
99b515f292fa51b59eddb60185e14c72,Gottfried_Benn,Q57277
23f49ce4bbcde380e28bd82553aa72a7,Steve_Biko,Q214473
7f5b79d3d259c87aa2a445dff3851964,Bill_Ballance,Q4908018
122906e873d2ea1d07434d2b5b13d471,Percy_Barnevik,Q3030676
5292a58e3ed63803b17c3c6086501f6b,Captain_Beefheart,Q312264
